Stand	TreeID	StemSection	Year	EWD	EWW	LWD	LWW	RW	RD	R	CA	RA	LWP
7	707	1	2015	0.36960519	0.403748821	0.563203827	0.496260179	0.900009	0.476354449	123.399995	79	700.362251	0.551394685
7	707	1	2016	0.334848435	0.454191054	0.554398428	0.520799946	0.974991	0.452122979	124.300004	80	764.4543522	0.534158721
7	707	1	2017	0.347887082	0.518053841	0.536673416	0.506955159	1.025009	0.44125817	125.274995	81	810.111936	0.494586056
7	707	1	2018	0.355544231	0.459137918	0.554938129	0.490859082	0.949997	0.458570141	126.300004	82	756.7209017	0.516695402
7	707	1	2019	0.404919068	0.307043296	0.791282542	0.492959704	0.800003	0.642995205	127.250001	83	641.6413023	0.616197319
7	707	2	1962	0.276036359	1.595554816	0.592889424	1.904445184	3.5	0.448444729	0	0	38.48451001	0.544127195
7	707	2	1963	0.540148929	0.368322746	0.6045467	7.656677254	8.025	0.601591041	3.5	1	378.7994977	0.954103085
7	707	2	1964	0.483648048	1.726914363	0.602108499	0.473086637	2.200001	0.509121699	11.525	2	174.5155581	0.215039283
7	707	2	1965	0.430786795	3.40725197	0.594830839	0.89274703	4.299999	0.464844903	13.725001	3	428.9058508	0.207615637
7	707	2	1966	0.436123103	2.482188713	0.590237048	0.892811287	3.375	0.476891894	18.025	4	418.018355	0.264536678
7	707	2	1967	0.429407702	1.503853492	0.655925975	1.121146508	2.625	0.526154434	21.4	5	374.6054715	0.427103432
7	707	2	1968	0.434753284	2.3625	0.634230034	1.087501	3.450001	0.497631864	24.025	6	558.1826474	0.31521759
7	707	2	1969	0.399476077	2.165878977	0.671414235	1.609118023	3.774997	0.515391557	27.475001	7	696.4492926	0.426256769
7	707	2	1970	0.428638167	2.003936434	0.665113271	0.996063566	3	0.507152912	31.249998	8	617.3229187	0.332021189
7	707	2	1971	0.370239999	1.446979011	0.696304997	1.853024989	3.300004	0.553332683	34.249998	9	744.3698656	0.561522043
7	707	2	1972	0.393421625	1.362806771	0.672148463	0.962189229	2.324996	0.508771484	37.550002	10	565.5269381	0.413845542
7	707	2	1973	0.393419096	1.595303308	0.693412637	1.079700692	2.675004	0.514504236	39.874998	11	692.6809825	0.403625823
7	707	2	1974	0.406565321	1.503951968	0.75420152	1.271045032	2.774997	0.565794777	42.550002	12	766.0863666	0.458034741
7	707	2	1975	0.362605837	1.498327418	0.715906099	0.601675582	2.100003	0.463830521	45.324999	13	611.9045898	0.286511773
7	707	2	1976	0.356563289	1.003608539	0.69662576	0.596389461	1.599998	0.483319493	47.425002	14	484.8099823	0.372743879
7	707	2	1977	0.389447566	1.134012693	0.68559932	0.490987307	1.625	0.478928644	49.025	15	508.8496526	0.302146035
7	707	2	1978	0.397626389	1.239017606	0.714023409	0.635982394	1.875	0.504945287	50.65	16	607.7509163	0.33919061
7	707	2	1979	0.380671891	1.689498243	0.710680474	0.860500757	2.549999	0.492033753	52.525	17	861.9898462	0.33745141
7	707	2	1980	0.336212097	1.950372423	0.697243768	0.874628577	2.825001	0.447988559	55.074999	18	1002.653386	0.309602927
7	707	2	1981	0.367977839	1.541269302	0.721680604	0.858728698	2.399998	0.494534076	57.9	19	891.2062462	0.357803922
7	707	2	1982	0.339230789	1.43649328	0.726250331	0.66350472	2.099998	0.461511521	60.299998	20	809.4933685	0.315954929
7	707	2	1983	0.380155529	1.629671178	0.71308427	0.870328822	2.5	0.49605852	62.399996	21	999.8117992	0.348131529
7	707	2	1984	0.361943386	1.4499474	0.7106757	0.6000556	2.050003	0.464020689	64.899996	22	849.1501428	0.29270962
7	707	2	1985	0.381128886	1.548799493	0.684371443	0.626203507	2.175003	0.468435227	66.949999	23	929.7968685	0.287909261
7	707	2	1986	0.334433371	1.515178848	0.683350967	0.609821152	2.125	0.43456388	69.125002	24	937.1272978	0.28697466
7	707	2	1987	0.339522977	1.719652156	0.634556266	0.580343844	2.299996	0.413966912	71.250002	25	1046.274198	0.252323849
7	707	2	1988	0.326311321	0.758901835	0.696154295	0.391099165	1.150001	0.452089715	73.549998	26	535.6027324	0.340085935
7	707	2	1989	0.354116246	0.777313373	0.689764441	0.497688627	1.275002	0.485134306	74.699999	27	603.5342749	0.390343409
7	707	2	1990	0.379063921	0.8611406	0.708887946	0.5388604	1.400001	0.506013192	75.975001	28	674.4690218	0.384900011
7	707	2	1991	0.345797302	0.740504333	0.684908337	0.359494667	1.099999	0.456623411	77.375002	29	538.5784573	0.326813631
7	707	2	1992	0.35176446	0.907933217	0.724204318	0.592066783	1.5	0.498770639	78.475001	30	746.6780434	0.394711189
7	707	2	1993	0.342502459	1.027572776	0.671759406	0.597427224	1.625	0.46355296	79.975001	31	824.8546138	0.367647522
7	707	2	1994	0.272049038	0.415761954	0.499747214	0.184236046	0.599998	0.34196629	81.600001	32	308.7546968	0.3070611
7	707	2	1995	0.324180637	0.736367504	0.577050189	0.263632496	1	0.390845268	82.199999	33	519.6194186	0.263632496
7	707	2	1996	0.325070221	0.916499456	0.632995478	0.408497544	1.324997	0.420003803	83.199999	34	698.1722053	0.308300731
7	707	2	1997	0.329734224	0.728298621	0.667374696	0.346706379	1.075005	0.438628699	84.524996	35	574.5508711	0.322516062
7	707	2	1998	0.317876324	0.91952766	0.665254736	0.38046734	1.299995	0.419542977	85.600001	36	704.4994307	0.29266831
7	707	2	1999	0.30383598	0.715388043	0.60139135	0.209614957	0.925003	0.371265011	86.899996	37	507.7478004	0.226610029
7	707	2	2000	0.342211485	0.747223167	0.690997769	0.402778833	1.150002	0.46437104	87.824999	38	638.7497292	0.350241854
7	707	2	2001	0.361943982	0.956600074	0.700282667	0.518397926	1.474998	0.480855379	88.975001	39	831.4272589	0.351456698
7	707	2	2002	0.36443804	0.84618084	0.689104138	0.35381616	1.199997	0.46016504	90.449999	40	686.4990916	0.294847537
7	707	2	2003	0.371536436	1.300304183	0.693663613	0.474697817	1.775002	0.457684546	91.649996	41	1032.039842	0.267435089
7	707	2	2004	0.353714691	0.784217973	0.685326459	0.465782027	1.25	0.477281732	93.424998	42	738.666957	0.372625622
7	707	2	2005	0.300596075	0.50976228	0.538446949	0.19024172	0.700004	0.365237362	94.674998	43	417.9441669	0.271772333
7	707	2	2006	0.339031292	0.445142815	0.530936562	0.204851185	0.649994	0.399511884	95.375002	44	390.8419301	0.315158578
7	707	2	2007	0.347966353	0.419551104	0.555388662	0.230450896	0.650002	0.421505599	96.024996	45	393.5013863	0.354538749
7	707	2	2008	0.342806333	0.566358303	0.624768475	0.258645697	0.825004	0.431203837	96.674998	46	503.2679117	0.313508416
7	707	2	2009	0.329842613	0.616796624	0.646541015	0.283197376	0.899994	0.429496785	97.500002	47	553.8905025	0.314665849
7	707	2	2010	0.333978766	0.562134461	0.625370695	0.237868539	0.800003	0.420619657	98.399996	48	496.6248164	0.297334559
7	707	2	2011	0.328955596	0.643459812	0.600239117	0.231540188	0.875	0.400741924	99.199999	49	547.785761	0.264617358
7	707	2	2012	0.324584237	0.46972187	0.621507751	0.20528113	0.675003	0.414884272	100.074999	50	425.8663775	0.304118841
7	707	2	2013	0.313058718	0.282272007	0.469962941	0.192726993	0.474999	0.376721334	100.750002	51	301.3978787	0.405741892
7	707	2	2014	0.323415545	0.393447164	0.561333751	0.206550836	0.599998	0.405319492	101.225001	52	382.7389572	0.344252541
7	707	2	2015	0.318285331	0.697534433	0.672129102	0.352468567	1.050003	0.437064808	101.824999	53	675.2401496	0.33568339
7	707	2	2016	0.325005413	0.580881156	0.586141957	0.394117844	0.974999	0.430563031	102.875002	54	633.2089575	0.404223844
7	707	2	2017	0.339231641	0.690037242	0.578694424	0.284960758	0.974998	0.40921896	103.850001	55	639.1812397	0.292268044
7	707	2	2018	0.352932128	0.604755664	0.654824339	0.270244336	0.875	0.44617174	104.824999	56	578.7108137	0.30885067
7	707	2	2019	0.351399427	0.605963244	0.618174095	0.344033756	0.949997	0.448009723	105.699999	57	633.7593237	0.362141939
7	707	3	1971	0.31866046	0.305426327	0.341015328	0.869568673	1.174995	0.33520444	0	0	4.337324444	0.740061594
7	707	3	1972	0.318538977	0.466079798	0.532321411	0.833923202	1.300003	0.455675685	1.174995	1	14.90686295	0.641477906
7	707	3	1973	0.407473868	2.273659728	0.628513042	0.451339272	2.724999	0.444084399	2.474998	2	65.70437994	0.165629151
7	707	3	1974	0.401286687	1.580259294	0.674464076	0.744737706	2.324997	0.488790242	5.199997	3	92.94579648	0.320317706
7	707	3	1975	0.364238448	1.981674194	0.650187783	0.668326806	2.650001	0.436354498	7.524994	4	147.3563674	0.2521987
7	707	3	1976	0.378648598	2.186659809	0.670474945	0.688340191	2.875	0.448518442	10.174995	5	209.7699416	0.239422675
7	707	3	1977	0.367679729	1.612523612	0.683507372	0.387476388	2	0.428867606	13.049995	6	176.5574443	0.193738194
7	707	3	1978	0.366946295	1.741181762	0.734673456	0.533828238	2.27501	0.453233011	15.049995	7	231.3891335	0.234648744
7	707	3	1979	0.372974557	1.901631846	0.642718615	0.748361154	2.649993	0.449150598	17.325005	8	310.5299305	0.282401181
7	707	3	1980	0.343989488	2.055318967	0.643124651	0.544688033	2.600007	0.406656759	19.974998	9	347.5553555	0.209494833
7	707	3	1981	0.370545332	1.708606991	0.735194034	0.616389009	2.324996	0.467218811	22.575005	10	346.7664808	0.265114008
7	707	3	1982	0.336111755	1.533800106	0.736041456	0.516203894	2.050004	0.436816567	24.900001	11	333.9284273	0.251806286
7	707	3	1983	0.363060826	2.021502339	0.702764106	0.728497661	2.75	0.453051024	26.950005	12	489.4209519	0.26490824
7	707	3	1984	0.350922486	1.785809626	0.717062356	0.639177374	2.424987	0.447429527	29.700005	13	471.0026943	0.263579712
7	707	3	1985	0.408830162	2.310493697	0.697699714	0.614509303	2.925003	0.469518314	32.124992	14	617.2822367	0.210088435
7	707	3	1986	0.322311197	1.961232264	0.668342368	0.488764736	2.449997	0.39134305	35.049995	15	558.4094564	0.199496055
7	707	3	1987	0.33123574	1.991583018	0.673660906	0.733422982	2.725006	0.423397917	37.499992	16	665.392667	0.269145456
7	707	3	1988	0.326973338	1.297124555	0.690592141	0.477869445	1.774994	0.424867931	40.224998	17	458.5118786	0.269223133
7	707	3	1989	0.356770953	1.112393752	0.703862328	0.537615248	1.650009	0.469862224	41.999992	18	443.9801132	0.325825646
7	707	3	1990	0.370350804	1.152077511	0.657959485	0.572913489	1.724991	0.465872979	43.650001	19	482.4459383	0.332125495
7	707	3	1991	0.354220718	0.861234792	0.647748628	0.488771208	1.350006	0.460492832	45.374992	20	390.6116162	0.362051138
7	707	3	1992	0.365995667	1.140766583	0.704273636	0.659236417	1.800003	0.489887214	46.724998	21	538.6269525	0.366241843
7	707	3	1993	0.348087038	1.445752417	0.662136194	0.604251583	2.050004	0.440655004	48.525001	22	638.2315395	0.294756295
7	707	3	1994	0.295733409	0.62030268	0.546090963	0.42968432	1.049987	0.398186787	50.575005	23	337.1201238	0.409228229
7	707	3	1995	0.33969016	1.452609987	0.695169439	0.547390013	2	0.436983064	51.624992	24	661.305153	0.273695007
7	707	3	1996	0.341859244	1.571454672	0.635620186	0.553545328	2.125	0.418381595	53.624992	25	730.1747482	0.260491919
7	707	3	1997	0.342732475	1.599155731	0.659055241	0.700847269	2.300003	0.439121022	55.749992	26	822.2814398	0.304715806
7	707	3	1998	0.322724403	1.605062809	0.668374143	0.544947191	2.15001	0.410333695	58.049995	27	798.7143772	0.253462631
7	707	3	1999	0.312365824	0.819381812	0.636849758	0.430618188	1.25	0.424148771	60.200005	28	477.7184722	0.34449455
7	707	3	2000	0.3586218	1.231511048	0.679517717	0.518488952	1.75	0.45369665	61.450005	29	685.2992225	0.296279401
7	707	3	2001	0.364941173	1.306089639	0.687037694	0.543900361	1.84999	0.459638125	63.200005	30	745.3780979	0.294001784
7	707	3	2002	0.348827579	1.021256214	0.646718342	0.453749786	1.475006	0.44046644	65.049995	31	609.7011654	0.307625722
7	707	3	2003	0.349802214	1.255323169	0.669118875	0.469667831	1.724991	0.4367434	66.525001	32	730.3752099	0.272272627
7	707	3	2004	0.35674911	0.806467468	0.650018407	0.543538532	1.350006	0.474825002	68.249992	33	584.6450949	0.402619345
7	707	3	2005	0.309345366	0.405182401	0.542465407	0.294814599	0.699997	0.407527489	69.599998	34	307.6548346	0.421165518
7	707	3	2006	0.337532721	0.520780012	0.588502586	0.329225988	0.850006	0.43473886	70.299995	35	377.7241943	0.387321958
7	707	3	2007	0.351297393	0.577862902	0.637168637	0.397128098	0.974991	0.467736932	71.150001	36	438.8548228	0.40731463
7	707	3	2008	0.339299575	0.702716197	0.677783231	0.422283803	1.125	0.466353944	72.124992	37	513.7976045	0.37536338
7	707	3	2009	0.309784683	0.71705292	0.611915092	0.38295308	1.100006	0.414967537	73.249992	38	510.0717309	0.348137265
7	707	3	2010	0.326008454	0.582953315	0.585143713	0.367043685	0.949997	0.426128728	74.349998	39	446.6309423	0.386362994
7	707	3	2011	0.320348938	0.733920795	0.649257981	0.366085205	1.100006	0.429810827	75.299995	40	524.2404118	0.332802917
7	707	3	2012	0.311754464	0.606282119	0.586060738	0.343714881	0.949997	0.411000197	76.400001	41	458.8674249	0.36180628
7	707	3	2013	0.31614645	0.190132467	0.449845821	0.259864533	0.449997	0.393355242	77.349998	42	219.3366729	0.57748059
7	707	3	2014	0.322319671	0.386069619	0.538237701	0.313927381	0.699997	0.419152345	77.799995	43	343.7201505	0.448469609
7	707	3	2015	0.302633259	0.489428964	0.569666546	0.335584036	0.825013	0.411252285	78.499992	44	409.0594729	0.406762119
7	707	3	2016	0.329519054	0.604784774	0.587911733	0.395215226	1	0.431639775	79.325005	45	501.5552986	0.395215226
7	707	3	2017	0.319434141	0.471881513	0.50771176	0.328105487	0.799987	0.396654046	80.325005	46	405.7615059	0.410138524
7	707	3	2018	0.308941815	0.4539226	0.525504054	0.3710904	0.825013	0.406351393	81.124992	47	422.6667105	0.449799458
7	707	3	2019	0.322829086	0.459201758	0.588194858	0.340785242	0.799987	0.435871847	81.950005	48	413.929514	0.425988475
7	716	1	1947	0.681952874	0.138263902	0.706308707	0.336736098	0.475	0.699219165	0	0	0.708821842	0.708918101
7	716	1	1948	0.570070028	0.384326943	0.718388903	0.315674057	0.700001	0.636956248	0.475	1	3.628546898	0.450962294
7	716	1	1949	0.634755824	0.126459111	0.734010609	0.648539889	0.774999	0.717814883	1.175001	2	7.608537325	0.836826743
7	716	1	1950	0.580026068	0.268315159	0.829598663	0.281684841	0.55	0.707845735	1.95	3	7.68904802	0.512154256
7	716	1	1951	0.687968288	0.737591987	0.712244154	0.462408013	1.2	0.697322751	2.5	4	23.37344934	0.385340011
7	716	1	1952	0.560703428	0.814143953	0.735459693	0.460856047	1.275	0.62387008	3.7	5	34.74797824	0.361455723
7	716	1	1953	0.389543553	0.630571437	0.644138511	0.494428563	1.125	0.501436015	4.975	6	39.14228097	0.439492056
7	716	1	1954	0.387878605	0.564005186	0.537877163	0.360995814	0.925001	0.446417841	6.1	7	38.14094245	0.390265323
7	716	1	1955	0.389719629	0.506499239	0.544015697	0.418501761	0.925001	0.459528393	7.025001	8	43.5170045	0.452433847
7	716	1	1956	0.371509705	1.200708385	0.557385149	0.549291615	1.75	0.429852461	7.950002	9	97.03596508	0.313880923
7	716	1	1957	0.312696805	1.739779261	0.56436974	0.635220739	2.375	0.380009591	9.700002	10	162.4694574	0.267461364
7	716	1	1958	0.496591454	1.574867191	0.562851144	1.350132809	2.925	0.527175858	12.075002	11	248.7965035	0.461583866
7	716	1	1959	0.426093626	1.998332822	0.506923588	1.176666178	3.174999	0.456049504	15.000002	12	330.9058434	0.370603637
7	716	1	1960	0.292753106	1.22576857	0.483299516	2.84923243	4.075001	0.425982769	18.175001	13	517.5206137	0.699197971
7	716	1	1961	0.302886703	2.825010891	0.512284133	1.149987109	3.974998	0.363466443	22.250002	14	605.3473183	0.289305079
7	716	1	1962	0.317349625	2.670817346	0.499795623	1.129181654	3.799999	0.371564027	26.225	15	671.5152411	0.297153145
7	716	1	1963	0.315761678	1.606272988	0.52684906	0.668729012	2.275002	0.377810088	30.024999	16	445.4448505	0.29394656
7	716	1	1964	0.299281021	2.525996693	0.520088137	0.699001307	3.224998	0.347139799	32.300001	17	687.1778064	0.216744726
7	716	1	1965	0.303290291	2.473191206	0.545371256	0.601809794	3.075001	0.350668063	35.524999	18	716.0771812	0.195710438
7	716	1	1966	0.310062679	2.134633848	0.606809355	0.865366152	3	0.395660855	38.6	19	755.8671925	0.288455384
7	716	1	1967	0.323808715	2.05450677	0.645595705	0.42049123	2.474998	0.378478903	41.6	20	666.1604239	0.169895584
7	716	1	1968	0.363475949	3.134786595	0.64208082	0.565218405	3.700005	0.406036053	44.074998	21	1067.65601	0.152761525
7	716	1	1969	0.35558232	1.535993293	0.57976147	0.614000707	2.149994	0.419603967	47.775003	22	659.9054032	0.285582521
7	716	1	1970	0.337831291	1.847950678	0.676836571	0.477054322	2.325005	0.407389823	49.924997	23	746.308531	0.205184213
7	716	1	1971	0.315432424	1.479792498	0.612348183	0.370205502	1.849998	0.374848622	52.250002	24	618.099844	0.200111298
7	716	1	1972	0.328599891	0.414824192	0.498867478	0.285172808	0.699997	0.397965454	54.1	25	239.482575	0.407391472
7	716	1	1973	0.33732708	1.095106405	0.563423917	0.504899595	1.600006	0.408674439	54.799997	26	558.954261	0.315561064
7	716	1	1974	0.359132162	0.869696652	0.59187794	0.730302348	1.599999	0.465366471	56.400003	27	575.036785	0.456439253
7	716	1	1975	0.312722076	1.303594259	0.536078744	0.796403741	2.099998	0.397427912	58.000002	28	779.1456652	0.379240238
7	716	1	1976	0.332451448	0.930811418	0.523223494	0.669186582	1.599998	0.412240356	60.1	29	612.232801	0.418242137
7	716	1	1977	0.318049159	1.383666981	0.534438163	0.716332019	2.099999	0.391861753	61.699998	30	827.9663166	0.341110648
7	716	1	1978	0.334224468	1.177498822	0.520439916	0.697501178	1.875	0.403496732	63.799997	31	762.6706687	0.372000628
7	716	1	1979	0.328909526	1.129034091	0.535264703	0.670968909	1.800003	0.405830458	65.674997	32	752.9467492	0.372759884
7	716	1	1980	0.292680318	1.646646095	0.574459187	0.453351905	2.099998	0.353511322	67.475	33	904.1651994	0.215882065
7	716	1	1981	0.322362804	1.087797264	0.647472893	0.512207736	1.600005	0.426439918	69.574998	34	707.4888815	0.320128835
7	716	1	1982	0.318595027	1.03274668	0.635056845	0.46725332	1.5	0.417173583	71.175003	35	677.8771831	0.311502213
7	716	1	1983	0.391774672	0.882738795	0.630600694	0.442261205	1.325	0.471490509	72.675003	36	610.5508857	0.333782042
7	716	1	1984	0.314777823	0.912147126	0.595174647	0.412852874	1.325	0.402145849	74.000003	37	621.5818029	0.311587075
7	716	1	1985	0.347807007	0.730439706	0.651911352	0.869560294	1.6	0.513080172	75.325003	38	765.2920006	0.543475184
7	716	1	1986	0.284172857	1.334847577	0.58424123	0.690152423	2.025	0.386440963	76.925003	39	991.6339418	0.340816011
7	716	1	1987	0.29745458	1.481193272	0.543988259	0.743806728	2.225	0.379869596	78.950003	40	1119.280782	0.334295159
7	716	1	1988	0.35201184	0.888063714	0.634047436	0.611936286	1.5	0.467070383	81.175003	41	772.1249627	0.407957524
7	716	1	1989	0.365416464	0.887712715	0.622917274	0.637287285	1.525	0.473024328	82.675003	42	799.4862717	0.417893302
7	716	1	1990	0.317138534	1.097237524	0.59765021	0.627762476	1.725	0.41922242	84.200003	43	921.9494841	0.363920276
7	716	1	1991	0.382518574	0.455833783	0.578657084	0.544166217	1	0.489250525	85.925003	44	543.024309	0.544166217
7	716	1	1992	0.343647888	0.185482661	0.462999141	0.439517339	0.625	0.427579	86.925003	45	342.5808732	0.703227742
7	716	1	1993	0.328454957	0.989723711	0.670783606	0.710276289	1.7	0.471483147	87.550003	46	944.23712	0.417809582
7	716	1	1994	0.350744775	0.693798377	0.681203326	0.706201623	1.4	0.517437893	89.250003	47	791.2415521	0.504429731
7	716	1	1995	0.295373432	1.028982742	0.523149548	0.646017258	1.675	0.383222567	90.650003	48	962.8451655	0.385681945
